x0000,y0000
203.,473.4274
204.,473.6445
205.,473.8665
206.,474.2882
207.,474.5016
208.,474.7818
209.,475.0989
210.,475.5766
211.,475.5694
212.,475.4201
213.,475.5094
214.,476.0192
215.,476.111
216.,476.2964
217.,476.3155
218.,476.4408
219.,476.5257
220.,476.5257
221.,476.4969
222.,476.4439
223.,476.4677
224.,476.4963
225.,476.5089
226.,476.4988
227.,476.448
228.,476.3281
229.,476.2946
230.,476.2893
231.,476.3233
232.,476.1956
233.,476.0966
234.,475.3362
235.,474.7675
236.,472.5898
237.,472.1022
238.,471.7835
239.,471.6101
240.,471.0167
241.,470.9672
242.,470.9456
243.,470.9551
244.,470.9291
245.,470.8842
246.,470.7467
247.,470.657
248.,470.5834
249.,470.4841
250.,470.3515
251.,470.316
252.,470.2831
253.,470.257
254.,470.2261
255.,470.2237
256.,470.231
257.,470.2404
258.,470.3304
259.,470.3373
260.,470.503
261.,470.5998
262.,470.6474
263.,470.6404
264.,470.6307
265.,470.6262
266.,470.6852
267.,470.7017
268.,470.7112
269.,470.7158
270.,470.7088
271.,470.7017
272.,470.657
273.,470.6474
274.,470.6378
275.,470.6378
276.,470.6262
277.,470.6047
278.,470.5811
279.,470.4864
280.,470.477
281.,470.4488
282.,470.4461
283.,470.4485
284.,470.4532
285.,470.4605
286.,470.4699
287.,470.4864
288.,470.5077
289.,470.51
290.,470.5126
291.,470.5195
292.,470.5312
293.,470.6474
294.,470.6616
295.,470.6805
296.,470.6946
297.,470.7326
298.,470.7349
299.,470.7491
300.,470.7588
301.,470.7706
302.,470.7918
303.,470.8156
304.,470.8393
305.,470.8842
306.,470.9294
307.,471.0358
308.,471.0951
309.,471.0974
310.,471.2753
311.,471.3227
312.,471.3773
313.,471.3962
314.,471.4414
315.,471.4414
316.,471.4175
317.,471.3727
318.,471.3655
319.,471.3916
320.,471.3942
321.,471.3797
322.,471.3727
323.,471.3679
324.,471.3585
325.,471.3561
326.,471.3608
327.,471.3655
328.,471.3632
329.,471.432
330.,471.4556
331.,471.4627
332.,471.4152
333.,471.3559
334.,471.2706
335.,471.1782
336.,470.9246
337.,470.889
338.,470.877
339.,470.8794
340.,470.8864
341.,470.8796
342.,470.8628
343.,470.8605
344.,470.8557
345.,470.8557
346.,470.8557
347.,470.8581
348.,470.8628
349.,470.8605
350.,470.8463
351.,470.8321
352.,470.8178
353.,470.7966
354.,470.7776
355.,470.7517
356.,470.7231
357.,470.6877
