x0000,y0000
1356.,469.9331
1357.,469.9309
1358.,469.9309
1359.,469.926
1360.,469.9239
1361.,469.9214
1362.,469.9192
1363.,469.9167
1364.,469.9118
1365.,469.9096
1366.,469.9096
1367.,469.9098
1368.,469.9096
1369.,469.9072
1370.,469.9072
1371.,469.9096
1372.,469.9096
1373.,469.9072
1374.,469.9096
1375.,469.9049
1376.,469.9072
1377.,469.9096
1378.,469.9072
1379.,469.9072
1380.,469.9072
1381.,469.9074
1382.,469.9096
1383.,469.9096
1384.,469.9096
1385.,469.9096
1386.,469.9096
1387.,469.9096
1388.,469.9189
1389.,469.9214
1390.,469.926
1391.,469.926
1392.,469.9309
1393.,469.9357
1394.,469.938
1395.,469.9404
1396.,469.9404
1397.,469.938
1398.,469.938
1399.,469.9404
1400.,469.9404
1401.,469.9401
1402.,469.9401
1403.,469.9401
1404.,469.9425
1405.,469.9378
1406.,469.9378
1407.,469.938
1408.,469.9357
1409.,469.9357
1410.,469.9333
1411.,469.9331
1412.,469.9308
1413.,469.9122
1414.,469.9142
1415.,469.9072
1416.,469.9072
1417.,469.9096
1418.,469.9049
1419.,469.8882
1420.,469.8836
1421.,469.8765
1422.,469.8741
1423.,469.8694
1424.,469.8672
1425.,469.8623
1426.,469.8623
1427.,469.8553
1428.,469.8505
1429.,469.8459
1430.,469.8412
1431.,469.8364
1432.,469.8341
1433.,469.8293
1434.,469.8246
1435.,469.82
1436.,469.8153
1437.,469.8009
1438.,469.7962
1439.,469.7915
1440.,469.7844
1441.,469.7774
1442.,469.7727
1443.,469.7632
1444.,469.7585
1445.,469.7539
1446.,469.749
1447.,469.7466
1448.,469.7444
1449.,469.7395
1450.,469.7348
1451.,469.7301
1452.,469.7278
1453.,469.7207
1454.,469.7184
1455.,469.7041
1456.,469.6993
1457.,469.6948
1458.,469.6902
1459.,469.6783
1460.,469.6759
1461.,469.6735
1462.,469.6664
1463.,469.6664
1464.,469.6664
1465.,469.6593
1466.,469.657
1467.,469.657
1468.,469.6522
1469.,469.6546
1470.,469.6476
1471.,469.6474
1472.,469.6474
1473.,469.645
1474.,469.645
1475.,469.6521
1476.,469.6544
1477.,469.657
1478.,469.6546
1479.,469.6593
1480.,469.6617
1481.,469.6782
1482.,469.6782
1483.,469.7065
1484.,469.7113
1485.,469.7113
1486.,469.7161
1487.,469.7301
1488.,469.7348
1489.,469.7395
1490.,469.7444
1491.,469.7513
1492.,469.7584
1493.,469.7774
1494.,469.782
1495.,469.7868
1496.,469.7893
1497.,469.7963
1498.,469.7986
1499.,469.8033
1500.,469.8057
1501.,469.8082
1502.,469.8105
1503.,469.8103
1504.,469.815
1505.,469.8153
1506.,469.8176
1507.,469.8174
1508.,469.815
1509.,469.8127
1510.,469.8129
1511.,469.8129
1512.,469.8103
1513.,469.8079
1514.,469.8034
1515.,469.7915
1516.,469.7939
1517.,469.7844
1518.,469.7798
1519.,469.775
1520.,469.7727
1521.,469.7703
1522.,469.7657
1523.,469.749
1524.,469.7421
1525.,469.7372
1526.,469.7325
1527.,469.7278
1528.,469.7207
1529.,469.7159
1530.,469.7019
1531.,469.6946
